id,username,created_at,lng,lat,text
1517355284104196097,SpideyNYC82,Fri Apr 22 04:11:05 +0000 2022,-73.9487755,40.655138,🔶️LEANSO game total ✅️🏆 / O TT UTA ✅️🏆Dropped these 2 💎in #ChrisBeCappinnCommunity #spaces congrats to those that… https://t.co/ejhAKrPNIt
1517355284632592384,FalseGlamour,Fri Apr 22 04:11:05 +0000 2022,-95.44648649999999,29.838495,This song was NOT worth the hype but Im still loving it
1517355283881902080,mere4d9,Fri Apr 22 04:11:05 +0000 2022,-81.5503975,41.474967,#D9 #mere4d9 Join Members of the #DivineNine &amp; Councilwoman Meredith M. Turner for a Bowl to the Polls in Maple Hei… https://t.co/0KIVPQ1okh
1517355284326400000,themeg24,Fri Apr 22 04:11:05 +0000 2022,-83.804475,27.698681999999998,i’m damaged (please don’t fix me) https://t.co/pN18Dp7F0H
1517355285001691136,JJBurnam,Fri Apr 22 04:11:05 +0000 2022,-95.91364200000001,36.1093915,Correct 👇
1517355286142537733,myidolismyrival,Fri Apr 22 04:11:05 +0000 2022,-89.87644900000001,32.571032,Poole is a new superstar @LeavinMyMarc
1517355286129897472,William13839663,Fri Apr 22 04:11:05 +0000 2022,-120.846825,44.307668,Americas President .
1517355286289395712,CodeNameJefe,Fri Apr 22 04:11:06 +0000 2022,-77.1289505,38.8468865,I’ve been a bully
1517355287237169152,KetamineGuy69,Fri Apr 22 04:11:06 +0000 2022,-118.4119065,34.0207895,King of the hill should have ended with hank killing himself because he voted for Bush in season 5 episode 1
1517355287627280385,belladevil,Fri Apr 22 04:11:06 +0000 2022,-122.93553,45.530778999999995,Stop trying to make Dylan McDermott happen. 🙄
1517355288705310720,lisdoteth,Fri Apr 22 04:11:06 +0000 2022,-95.44648649999999,29.838495,the reset is crucial
1517355288814309376,Dys_myshit,Fri Apr 22 04:11:06 +0000 2022,-73.9685415,40.780709,Idc but every single episode of this is us makes me cry lol
1517355290982760449,janne_clark,Fri Apr 22 04:11:07 +0000 2022,-86.441236,39.766555499999996,Hungry people can be controlled.
1517355290970279938,AlwaysColinMe,Fri Apr 22 04:11:07 +0000 2022,-97.424572,32.7641555,@OG_Rad_Hatter Same. But not all purchases are bad. https://t.co/CaQF8Pe9n4
1517355291553136640,notnathanc,Fri Apr 22 04:11:07 +0000 2022,-116.9667975,32.7657605,I think im going to start becoming a hat guy. Might get a cowboy hat. More to come.
1517355291767185415,tyreesesmithh,Fri Apr 22 04:11:07 +0000 2022,-77.60468399999999,41.1179365,Tory going independent was the best thing for his career 💯
1517355291016314880,djurgens78,Fri Apr 22 04:11:07 +0000 2022,-73.3848545,40.7066385,My doofus dog... 🤣😂 https://t.co/3esgSATO7v
1517355291771244544,melpz,Fri Apr 22 04:11:07 +0000 2022,-118.4119065,34.0207895,Shaking bc I just found out Joel left CNCO
1517355292857622528,ralssssssz,Fri Apr 22 04:11:07 +0000 2022,-76.624746,39.133363,Why am I like this
1517355293264551938,isubones05,Fri Apr 22 04:11:07 +0000 2022,-87.382054,39.457639,@ScottTheWoz where are you?
1517355293574787072,CodyUlm,Fri Apr 22 04:11:07 +0000 2022,-104.92209349999999,39.713563,Nicole Kidman was really playing the long con with us…lulling us to sleep with that AMC commercial for 2 years only… https://t.co/1rlJQTwBAy
1517355294996631553,_HelloJenny,Fri Apr 22 04:11:08 +0000 2022,-118.125196,34.583629,I’m really just tired. There’s tired but there’s also mom tired and that’s exactly what I am.
1517355295152001024,_larizaaa_,Fri Apr 22 04:11:08 +0000 2022,-97.71558250000001,26.196365,"I think I just need to cry things out, that’s normal"
1517355295755968512,BobMemdez,Fri Apr 22 04:11:08 +0000 2022,-85.7682405,37.822244,"@mmpadellan @ohohyeah As do I, such class in the whitehouse compared to the trash that followed. Total  opposite ends of the spectrum."
1517355296594747393,MidgetMamba5,Fri Apr 22 04:11:08 +0000 2022,-87.732013,41.8335845,I’m in Chi WHERE DA HELL KANYE AT
1517355300512309248,koogodumb,Fri Apr 22 04:11:09 +0000 2022,-92.6338345,32.5369,Lock in for I tweak out.
1517355300889714689,Vic_R_Delgado,Fri Apr 22 04:11:09 +0000 2022,-106.4174305,31.793368,@ManuelEscoEsco1 It was really cool. Sign me up for the next launch 😂😂
1517355301040652288,scarletdeth,Fri Apr 22 04:11:09 +0000 2022,-122.3306025,47.614817,Idk if I have a praise kink but I have always wondered what it would be like if someone were nice to me
1517355301661519872,mistersplice,Fri Apr 22 04:11:09 +0000 2022,-97.754724,30.323345500000002,@ThatEricAlper some-BOD-eee…
1517355301770383360,Esthetic_Monte,Fri Apr 22 04:11:09 +0000 2022,-117.824049,33.810159,@bretblackberg Share the knowledge…is this in regards to voting?
1517355302240219136,NaomiiStars,Fri Apr 22 04:11:09 +0000 2022,-122.4359785,37.7706565,@NghtKn1ght @danieltosh Oh god Im a humble comedy writer I can't afford cable 😂
